measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,North America,Male,55 to 59,Alcohol use disorders,Percent,2010,0.015671312,0.016206204,0.015175659
Deaths,North America,Female,55 to 59,Alcohol use disorders,Percent,2010,0.007636071,0.00802015,0.007229579
Deaths,North America,Male,60 to 64,Alcohol use disorders,Percent,2010,0.010212502,0.010627017,0.009803191
Deaths,North America,Female,60 to 64,Alcohol use disorders,Percent,2010,0.004212727,0.004420845,0.003993738
Deaths,North America,Male,65 to 69,Alcohol use disorders,Percent,2010,0.006150329,0.006411387,0.005894948
Deaths,North America,Female,65 to 69,Alcohol use disorders,Percent,2010,0.002254837,0.002382229,0.002128401
Deaths,North America,Male,25 to 29,Opioid use disorders,Percent,2010,0.131782214,0.142474748,0.123208943
Deaths,North America,Female,25 to 29,Opioid use disorders,Percent,2010,0.121597502,0.129180587,0.114580673
Deaths,North America,Male,30 to 34,Opioid use disorders,Percent,2010,0.118281598,0.128623351,0.110749234
Deaths,North America,Female,30 to 34,Opioid use disorders,Percent,2010,0.110719582,0.116597558,0.103850894
Deaths,North America,Male,35 to 39,Opioid use disorders,Percent,2010,0.101409777,0.111351286,0.094504417
Deaths,North America,Female,35 to 39,Opioid use disorders,Percent,2010,0.092387149,0.09835828,0.086349786
Deaths,North America,Male,40 to 44,Opioid use disorders,Percent,2010,0.075643907,0.083234981,0.069248617
Deaths,North America,Female,40 to 44,Opioid use disorders,Percent,2010,0.069897294,0.074440463,0.065760261
Deaths,North America,Male,45 to 49,Opioid use disorders,Percent,2010,0.048666905,0.053161593,0.04458249
Deaths,North America,Female,45 to 49,Opioid use disorders,Percent,2010,0.048791243,0.052283138,0.045704089
Deaths,North America,Male,50 to 54,Opioid use disorders,Percent,2010,0.023138621,0.025199758,0.021297766
Deaths,North America,Female,50 to 54,Opioid use disorders,Percent,2010,0.028344699,0.030348741,0.026392069
Deaths,North America,Male,55 to 59,Opioid use disorders,Percent,2010,0.011328856,0.012506389,0.010288212
Deaths,North America,Female,55 to 59,Opioid use disorders,Percent,2010,0.014379869,0.015485508,0.013238638
Deaths,North America,Male,60 to 64,Opioid use disorders,Percent,2010,0.004188491,0.00469157,0.003802616
Deaths,North America,Female,60 to 64,Opioid use disorders,Percent,2010,0.005189373,0.005619082,0.004826937
Deaths,North America,Male,65 to 69,Opioid use disorders,Percent,2010,0.001563752,0.001705017,0.001433223
Deaths,North America,Female,65 to 69,Opioid use disorders,Percent,2010,0.002115436,0.00225879,0.001984765
Deaths,North America,Male,25 to 29,Alcohol use disorders,Percent,2012,0.016798286,0.017916552,0.01584581
Deaths,North America,Female,25 to 29,Alcohol use disorders,Percent,2012,0.014325888,0.015382262,0.013279517
Deaths,North America,Male,30 to 34,Alcohol use disorders,Percent,2012,0.02419871,0.025631444,0.0229726
Deaths,North America,Female,30 to 34,Alcohol use disorders,Percent,2012,0.019817551,0.021026455,0.018589057
Deaths,North America,Male,35 to 39,Alcohol use disorders,Percent,2012,0.028831497,0.030541037,0.02728325
Deaths,North America,Female,35 to 39,Alcohol use disorders,Percent,2012,0.020550845,0.021664621,0.019339532
Deaths,North America,Male,40 to 44,Alcohol use disorders,Percent,2012,0.032079403,0.033791745,0.030385027
Deaths,North America,Female,40 to 44,Alcohol use disorders,Percent,2012,0.020856121,0.022092263,0.019657187
Deaths,North America,Male,45 to 49,Alcohol use disorders,Percent,2012,0.030684093,0.032216088,0.029277693
Deaths,North America,Female,45 to 49,Alcohol use disorders,Percent,2012,0.019478755,0.020557235,0.018465772
Deaths,North America,Male,50 to 54,Alcohol use disorders,Percent,2012,0.02270457,0.023597908,0.021855504
Deaths,North America,Female,50 to 54,Alcohol use disorders,Percent,2012,0.013153862,0.01375911,0.012548822
Deaths,North America,Male,55 to 59,Alcohol use disorders,Percent,2012,0.016671205,0.017266375,0.016118144
Deaths,North America,Female,55 to 59,Alcohol use disorders,Percent,2012,0.008346045,0.008757329,0.007932789
Deaths,North America,Male,60 to 64,Alcohol use disorders,Percent,2012,0.011101361,0.01151097,0.0107014
Deaths,North America,Female,60 to 64,Alcohol use disorders,Percent,2012,0.004650427,0.004882794,0.004415854
Deaths,North America,Male,65 to 69,Alcohol use disorders,Percent,2012,0.006600588,0.006883327,0.006334252
Deaths,North America,Female,65 to 69,Alcohol use disorders,Percent,2012,0.002412728,0.002552434,0.002282661
Deaths,North America,Male,25 to 29,Opioid use disorders,Percent,2012,0.154799821,0.172301057,0.142931136
Deaths,North America,Female,25 to 29,Opioid use disorders,Percent,2012,0.140031214,0.148167679,0.132505907
Deaths,North America,Male,30 to 34,Opioid use disorders,Percent,2012,0.140589128,0.157443684,0.129546832
Deaths,North America,Female,30 to 34,Opioid use disorders,Percent,2012,0.12664523,0.132662674,0.118729699
Deaths,North America,Male,35 to 39,Opioid use disorders,Percent,2012,0.116396177,0.129627243,0.107618964
Deaths,North America,Female,35 to 39,Opioid use disorders,Percent,2012,0.101857471,0.107609443,0.09561842
Deaths,North America,Male,40 to 44,Opioid use disorders,Percent,2012,0.083376117,0.092644927,0.076927491
Deaths,North America,Female,40 to 44,Opioid use disorders,Percent,2012,0.076144892,0.080766266,0.071808343
Deaths,North America,Male,45 to 49,Opioid use disorders,Percent,2012,0.053939521,0.059107881,0.049370001
Deaths,North America,Female,45 to 49,Opioid use disorders,Percent,2012,0.053815258,0.057412703,0.050414517
Deaths,North America,Male,50 to 54,Opioid use disorders,Percent,2012,0.026318291,0.028702988,0.024195398
Deaths,North America,Female,50 to 54,Opioid use disorders,Percent,2012,0.032294323,0.034617201,0.030156124
Deaths,North America,Male,55 to 59,Opioid use disorders,Percent,2012,0.013259306,0.014580144,0.012052734
Deaths,North America,Female,55 to 59,Opioid use disorders,Percent,2012,0.016832881,0.018287177,0.015492281
Deaths,North America,Male,60 to 64,Opioid use disorders,Percent,2012,0.005087103,0.005689107,0.004616853
Deaths,North America,Female,60 to 64,Opioid use disorders,Percent,2012,0.006154641,0.006664576,0.005728909
Deaths,North America,Male,65 to 69,Opioid use disorders,Percent,2012,0.001926887,0.002127017,0.00176002
Deaths,North America,Female,65 to 69,Opioid use disorders,Percent,2012,0.002448807,0.002627831,0.002285753
Deaths,Middle East & North Africa - WB,Male,25 to 29,Alcohol use disorders,Percent,2013,0.0016568,0.001961396,0.001027512
Deaths,Middle East & North Africa - WB,Female,25 to 29,Alcohol use disorders,Percent,2013,0.000839008,0.000941015,0.000745556
Deaths,Middle East & North Africa - WB,Male,30 to 34,Alcohol use disorders,Percent,2013,0.002361205,0.002769139,0.00172476
Deaths,Middle East & North Africa - WB,Female,30 to 34,Alcohol use disorders,Percent,2013,0.000849894,0.00096727,0.000754364
Deaths,Middle East & North Africa - WB,Male,35 to 39,Alcohol use disorders,Percent,2013,0.002758968,0.003249014,0.002234859
Deaths,Middle East & North Africa - WB,Female,35 to 39,Alcohol use disorders,Percent,2013,0.000791506,0.000934593,0.000681311
Deaths,Middle East & North Africa - WB,Male,40 to 44,Alcohol use disorders,Percent,2013,0.00279229,0.003359055,0.002366435
Deaths,Middle East & North Africa - WB,Female,40 to 44,Alcohol use disorders,Percent,2013,0.000642511,0.000772439,0.000534409
Deaths,Middle East & North Africa - WB,Male,45 to 49,Alcohol use disorders,Percent,2013,0.002305057,0.002761287,0.002001584
Deaths,Middle East & North Africa - WB,Female,45 to 49,Alcohol use disorders,Percent,2013,0.000411296,0.000483175,0.000353387
Deaths,Middle East & North Africa - WB,Male,50 to 54,Alcohol use disorders,Percent,2013,0.001403753,0.00168733,0.001221906
Deaths,Middle East & North Africa - WB,Female,50 to 54,Alcohol use disorders,Percent,2013,0.000268427,0.000315914,0.000228531
Deaths,Middle East & North Africa - WB,Male,55 to 59,Alcohol use disorders,Percent,2013,0.000993247,0.001186159,0.000874312
Deaths,Middle East & North Africa - WB,Female,55 to 59,Alcohol use disorders,Percent,2013,0.000188075,0.000217156,0.000162439
Deaths,Middle East & North Africa - WB,Male,60 to 64,Alcohol use disorders,Percent,2013,0.000675475,0.000802343,0.000582144
Deaths,Middle East & North Africa - WB,Female,60 to 64,Alcohol use disorders,Percent,2013,0.000135586,0.000158033,0.000118445
Deaths,Middle East & North Africa - WB,Male,65 to 69,Alcohol use disorders,Percent,2013,0.0004308,0.000514908,0.000365633
Deaths,Middle East & North Africa - WB,Female,65 to 69,Alcohol use disorders,Percent,2013,0.000108873,0.000126897,9.38E-05
Deaths,Middle East & North Africa - WB,Male,25 to 29,Opioid use disorders,Percent,2013,0.016510564,0.019402698,0.013855651
Deaths,Middle East & North Africa - WB,Female,25 to 29,Opioid use disorders,Percent,2013,0.007442567,0.008758817,0.006282958
Deaths,Middle East & North Africa - WB,Male,30 to 34,Opioid use disorders,Percent,2013,0.015491235,0.018012787,0.012941079
Deaths,Middle East & North Africa - WB,Female,30 to 34,Opioid use disorders,Percent,2013,0.006524468,0.007753519,0.005571299
Deaths,Middle East & North Africa - WB,Male,35 to 39,Opioid use disorders,Percent,2013,0.013562165,0.016382068,0.011284625
Deaths,Middle East & North Africa - WB,Female,35 to 39,Opioid use disorders,Percent,2013,0.004877256,0.006051309,0.003940219
Deaths,Middle East & North Africa - WB,Male,40 to 44,Opioid use disorders,Percent,2013,0.010939876,0.01262174,0.009394292
Deaths,Middle East & North Africa - WB,Female,40 to 44,Opioid use disorders,Percent,2013,0.003523842,0.00429184,0.002918328
Deaths,Middle East & North Africa - WB,Male,45 to 49,Opioid use disorders,Percent,2013,0.005029766,0.005893704,0.004281183
Deaths,Middle East & North Africa - WB,Female,45 to 49,Opioid use disorders,Percent,2013,0.00218763,0.002812461,0.001675602
Deaths,Middle East & North Africa - WB,Male,50 to 54,Opioid use disorders,Percent,2013,0.002405511,0.002727767,0.002089202
Deaths,Middle East & North Africa - WB,Female,50 to 54,Opioid use disorders,Percent,2013,0.001205576,0.001460808,0.000991824
Deaths,Middle East & North Africa - WB,Male,55 to 59,Opioid use disorders,Percent,2013,0.001329709,0.001533705,0.001144157
Deaths,Middle East & North Africa - WB,Female,55 to 59,Opioid use disorders,Percent,2013,0.000714888,0.000880629,0.000583077
Deaths,Middle East & North Africa - WB,Male,60 to 64,Opioid use disorders,Percent,2013,0.000810631,0.000959792,0.000692708
Deaths,Middle East & North Africa - WB,Female,60 to 64,Opioid use disorders,Percent,2013,0.000387285,0.000474197,0.000302645
Deaths,Middle East & North Africa - WB,Male,65 to 69,Opioid use disorders,Percent,2013,0.000498943,0.00059091,0.00042413
Deaths,Middle East & North Africa - WB,Female,65 to 69,Opioid use disorders,Percent,2013,0.0003364,0.000405018,0.000271446
Deaths,South Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,2013,0.008241297,0.009416422,0.005445106
Deaths,South Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,2013,0.000337518,0.000378013,0.000301907
Deaths,South Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,2013,0.01368913,0.015602237,0.009266365
Deaths,South Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,2013,0.000525917,0.000588514,0.000464984
Deaths,South Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,2013,0.012411495,0.014225979,0.008376529
Deaths,South Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,2013,0.001214243,0.001367654,0.001068882
Deaths,South Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,2013,0.010752169,0.012122008,0.007327715
Deaths,South Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,2013,0.000996833,0.001144967,0.000861716
Deaths,South Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,2013,0.010219004,0.011608115,0.00725713
Deaths,South Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,2013,0.000876931,0.000994466,0.000771669
Deaths,South Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,2013,0.005970176,0.006637361,0.004107579
Deaths,South Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,2013,0.000951362,0.001115459,0.000822243
Deaths,South Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,2013,0.005183441,0.005861482,0.003470339
Deaths,South Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,2013,0.000336817,0.000386522,0.000292705
Deaths,South Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,2013,0.003250595,0.00366135,0.002168295
Deaths,South Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,2013,0.000192701,0.000220325,0.000164748
Deaths,South Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,2013,0.002363632,0.002690113,0.001511436
Deaths,South Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,2013,0.000224563,0.000261234,0.000191612
Deaths,Europe & Central Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,2014,0.029884239,0.031145028,0.028452945
Deaths,Europe & Central Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,2014,0.018158538,0.019143574,0.01687489
Deaths,Europe & Central Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,2014,0.042297327,0.043760834,0.04098521
Deaths,Europe & Central Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,2014,0.025009434,0.02601581,0.023928662
Deaths,Europe & Central Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,2014,0.048025338,0.04971033,0.046512827
Deaths,Europe & Central Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,2014,0.028386068,0.029476173,0.027320056
Deaths,Europe & Central Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,2014,0.048913612,0.050749666,0.046925793
Deaths,Europe & Central Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,2014,0.026814521,0.027975837,0.025632909
Deaths,Europe & Central Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,2014,0.04217505,0.043908543,0.040321121
Deaths,Europe & Central Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,2014,0.022527461,0.023531973,0.021491036
Deaths,Europe & Central Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,2014,0.033951303,0.035199934,0.032578921
Deaths,Europe & Central Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,2014,0.017862606,0.018601907,0.017080887
Deaths,Europe & Central Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,2014,0.024463473,0.025325886,0.023567755
Deaths,Europe & Central Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,2014,0.014125928,0.014630528,0.013550077
Deaths,Europe & Central Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,2014,0.015730077,0.016263991,0.015235145
Deaths,Europe & Central Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,2014,0.008298057,0.008618362,0.007969187
Deaths,Europe & Central Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,2014,0.008652908,0.008970354,0.00828574
Deaths,Europe & Central Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,2014,0.004138658,0.004370784,0.003896932
Deaths,Europe & Central Asia - WB,Male,25 to 29,Opioid use disorders,Percent,2014,0.037916061,0.041598757,0.035460316
Deaths,Europe & Central Asia - WB,Female,25 to 29,Opioid use disorders,Percent,2014,0.018912811,0.019893407,0.017923975
Deaths,Europe & Central Asia - WB,Male,30 to 34,Opioid use disorders,Percent,2014,0.036343766,0.039555147,0.034115938
Deaths,Europe & Central Asia - WB,Female,30 to 34,Opioid use disorders,Percent,2014,0.015920179,0.016679838,0.015168744
Deaths,Europe & Central Asia - WB,Male,35 to 39,Opioid use disorders,Percent,2014,0.022933265,0.024548431,0.02165727
Deaths,Europe & Central Asia - WB,Female,35 to 39,Opioid use disorders,Percent,2014,0.010465072,0.010990546,0.009917539
Deaths,Europe & Central Asia - WB,Male,40 to 44,Opioid use disorders,Percent,2014,0.012585374,0.01360939,0.011796588
Deaths,Europe & Central Asia - WB,Female,40 to 44,Opioid use disorders,Percent,2014,0.006626468,0.006994731,0.006288497
Deaths,Europe & Central Asia - WB,Male,45 to 49,Opioid use disorders,Percent,2014,0.006650457,0.007200849,0.006162475
Deaths,Europe & Central Asia - WB,Female,45 to 49,Opioid use disorders,Percent,2014,0.004313151,0.004586656,0.004069989
Deaths,Europe & Central Asia - WB,Male,50 to 54,Opioid use disorders,Percent,2014,0.003139927,0.00339049,0.00294462
Deaths,Europe & Central Asia - WB,Female,50 to 54,Opioid use disorders,Percent,2014,0.002757185,0.002915144,0.002616978
Deaths,Europe & Central Asia - WB,Male,55 to 59,Opioid use disorders,Percent,2014,0.001737813,0.001844374,0.001640909
Deaths,Europe & Central Asia - WB,Female,55 to 59,Opioid use disorders,Percent,2014,0.001831164,0.001948796,0.001732779
Deaths,Europe & Central Asia - WB,Male,60 to 64,Opioid use disorders,Percent,2014,0.000935533,0.000987065,0.000887737
Deaths,Europe & Central Asia - WB,Female,60 to 64,Opioid use disorders,Percent,2014,0.000994116,0.001051983,0.000941968
Deaths,Europe & Central Asia - WB,Male,65 to 69,Opioid use disorders,Percent,2014,0.000559704,0.00059711,0.000527823
Deaths,Europe & Central Asia - WB,Female,65 to 69,Opioid use disorders,Percent,2014,0.000656257,0.000698683,0.000617032
Deaths,Latin America & Caribbean - WB,Male,25 to 29,Alcohol use disorders,Percent,2013,0.009610752,0.010228869,0.009047912
Deaths,Latin America & Caribbean - WB,Female,25 to 29,Alcohol use disorders,Percent,2013,0.002722632,0.00296466,0.002517934
Deaths,Latin America & Caribbean - WB,Male,30 to 34,Alcohol use disorders,Percent,2013,0.018345027,0.019379787,0.017491112
